stanice;lokalita;datum;srazky;snih;prumerna_teplota;maximalni_teplota;minimalni_teplota
GME00132274;PIDING;07.02.2016;0.4;0.0;;15.9;-1.1
GME00132274;PIDING;08.02.2016;0.4;0.0;;11.5;1.2
GME00132274;PIDING;09.02.2016;10.0;0.0;;16.2;1.6
GME00132274;PIDING;10.02.2016;3.0;0.0;;4.3;0.4
GME00132274;PIDING;11.02.2016;0.0;0.0;;6.3;-5.4
GME00132274;PIDING;12.02.2016;0.0;0.0;;6.2;-6.2
GME00132274;PIDING;13.02.2016;0.2;0.0;;8.0;-0.6
GME00132274;PIDING;14.02.2016;3.3;0.0;;7.8;-3.8
GME00132274;PIDING;15.02.2016;8.5;0.0;;6.7;2.4
GME00132274;PIDING;16.02.2016;1.3;0.0;;3.2;1.2
GME00132274;PIDING;17.02.2016;0.0;0.0;;4.3;0.8
GME00132274;PIDING;18.02.2016;0.0;0.0;;4.1;1.0
GME00132274;PIDING;19.02.2016;1.5;0.0;;5.4;1.2
GME00132274;PIDING;20.02.2016;35.3;0.0;;7.7;-2.4
GME00132274;PIDING;21.02.2016;3.1;0.0;;17.0;0.3
GME00132274;PIDING;22.02.2016;0.8;0.0;;20.0;-1.1
GME00132274;PIDING;23.02.2016;3.0;0.0;;12.7;1.5
GME00132274;PIDING;24.02.2016;0.2;0.0;;7.2;-1.5
GME00132274;PIDING;25.02.2016;1.1;0.0;;1.9;-0.9
GME00132274;PIDING;26.02.2016;0.0;0.0;;5.5;-4.7
GME00132274;PIDING;27.02.2016;0.0;0.0;;9.6;-6.5
GME00132274;PIDING;28.02.2016;0.0;0.0;;9.3;-3.1
GME00132274;PIDING;29.02.2016;8.3;0.0;;4.5;-1.1
GME00132274;PIDING;01.03.2016;1.5;20.0;;2.5;-2.2
GME00132274;PIDING;02.03.2016;5.0;0.0;;9.8;-1.9
GME00132274;PIDING;03.03.2016;0.5;10.0;;4.0;0.1
GME00132274;PIDING;04.03.2016;0.0;0.0;;7.9;-0.4
GME00132274;PIDING;05.03.2016;1.0;0.0;;12.2;-1.7
GME00132274;PIDING;06.03.2016;0.0;0.0;;5.6;-0.9
GME00132274;PIDING;07.03.2016;8.5;0.0;;5.0;-0.5
GME00132274;PIDING;08.03.2016;4.5;80.0;;3.7;-0.4
GME00132274;PIDING;09.03.2016;0.0;30.0;;6.8;-3.5
GME00132274;PIDING;10.03.2016;0.0;0.0;;8.0;-4.9
GME00132274;PIDING;11.03.2016;0.0;0.0;;8.1;-2.0
GME00132274;PIDING;12.03.2016;0.0;0.0;;5.6;3.6
GME00132274;PIDING;13.03.2016;0.0;0.0;;6.9;3.0
GME00132274;PIDING;14.03.2016;0.0;0.0;;8.3;-4.2
GME00132274;PIDING;15.03.2016;4.4;0.0;;0.9;-5.7
GME00132274;PIDING;16.03.2016;0.0;0.0;;7.3;-3.6
GME00132274;PIDING;17.03.2016;0.0;0.0;;12.6;-5.6
GME00132274;PIDING;18.03.2016;0.0;0.0;;13.8;-5.0
GME00132274;PIDING;19.03.2016;0.0;0.0;;14.3;-3.1
GME00132274;PIDING;20.03.2016;0.0;0.0;;11.3;0.9
GME00132274;PIDING;21.03.2016;0.0;0.0;;8.9;1.9
GME00132274;PIDING;22.03.2016;0.0;0.0;;8.5;2.5
GME00132274;PIDING;23.03.2016;4.6;0.0;;7.2;1.3
GME00132274;PIDING;24.03.2016;0.9;0.0;;8.0;1.9
GME00132274;PIDING;25.03.2016;15.2;0.0;;8.2;1.5
GME00132274;PIDING;26.03.2016;2.0;0.0;;10.3;-2.1
GME00132274;PIDING;27.03.2016;3.2;0.0;;16.3;-5.1
GME00132274;PIDING;28.03.2016;0.2;0.0;;17.1;1.4
GME00132274;PIDING;29.03.2016;0.1;0.0;;14.5;2.4
GME00132274;PIDING;30.03.2016;0.0;0.0;;19.0;4.4
GME00132274;PIDING;31.03.2016;0.0;0.0;;24.1;3.2
GME00132274;PIDING;01.04.2016;0.0;0.0;;17.2;7.8
GME00132274;PIDING;02.04.2016;0.0;0.0;;17.8;2.7
GME00132274;PIDING;03.04.2016;0.0;0.0;;23.8;2.1
GME00132274;PIDING;04.04.2016;0.0;0.0;;23.3;7.5
GME00132274;PIDING;05.04.2016;0.0;0.0;;25.0;5.3
GME00132274;PIDING;06.04.2016;1.2;0.0;;14.0;6.7
GME00132274;PIDING;07.04.2016;5.0;0.0;;12.6;7.0
GME00132274;PIDING;08.04.2016;11.6;0.0;;7.0;2.8
GME00132274;PIDING;09.04.2016;2.3;0.0;;8.0;2.8
GME00132274;PIDING;10.04.2016;0.0;0.0;;12.7;0.2
GME00132274;PIDING;11.04.2016;0.0;0.0;;16.9;-0.7
GME00132274;PIDING;12.04.2016;0.1;0.0;;16.7;0.5
GME00132274;PIDING;13.04.2016;4.2;0.0;;19.4;1.4
GME00132274;PIDING;14.04.2016;0.3;0.0;;12.9;1.2
GME00132274;PIDING;15.04.2016;0.0;0.0;;15.7;-0.1
GME00132274;PIDING;16.04.2016;0.1;0.0;;19.2;0.8
GME00132274;PIDING;17.04.2016;20.0;0.0;;16.4;2.3
GME00132274;PIDING;18.04.2016;6.0;0.0;;10.6;5.8
GME00132274;PIDING;19.04.2016;0.0;0.0;;13.8;5.8
GME00132274;PIDING;20.04.2016;0.0;0.0;;15.5;0.2
GME00132274;PIDING;21.04.2016;0.0;0.0;;19.9;-1.1
GME00132274;PIDING;22.04.2016;0.0;0.0;;20.1;0.7
GME00132274;PIDING;23.04.2016;6.2;0.0;;15.2;2.3
GME00132274;PIDING;24.04.2016;2.2;0.0;;6.3;0.6
GME00132274;PIDING;25.04.2016;4.0;0.0;;6.6;-1.5
GME00132274;PIDING;26.04.2016;12.5;0.0;;11.2;-1.2
GME00132274;PIDING;27.04.2016;1.2;0.0;;7.9;-3.1
GME00132274;PIDING;28.04.2016;0.0;0.0;;11.1;-4.6
GME00132274;PIDING;29.04.2016;0.0;0.0;;16.7;-3.4
GME00132274;PIDING;30.04.2016;0.0;0.0;;20.0;-1.7
GME00132274;PIDING;01.05.2016;15.2;;;11.1;4.8
GME00132274;PIDING;02.05.2016;1.1;;;12.0;7.7
GME00132274;PIDING;03.05.2016;22.6;;;17.6;3.5
GME00132274;PIDING;04.05.2016;0.9;;;12.0;1.3
GME00132274;PIDING;05.05.2016;0.0;;;16.7;0.1
GME00132274;PIDING;06.05.2016;0.0;;;21.9;1.2
GME00132274;PIDING;07.05.2016;0.0;;;22.6;2.6
GME00132274;PIDING;08.05.2016;0.0;;;22.5;2.5
GME00132274;PIDING;09.05.2016;0.0;;;23.8;4.0
GME00132274;PIDING;10.05.2016;0.6;;;19.9;5.9
GME00132274;PIDING;11.05.2016;0.0;;;21.4;9.3
GME00132274;PIDING;12.05.2016;19.6;;;19.4;7.1
GME00132274;PIDING;13.05.2016;31.4;;;13.0;9.5
GME00132274;PIDING;14.05.2016;11.4;;;16.6;7.5
GME00132274;PIDING;15.05.2016;2.0;;;11.6;5.2
GME00132274;PIDING;16.05.2016;6.0;;;10.8;3.9
GME00132274;PIDING;17.05.2016;1.6;;;12.8;4.3
GME00132274;PIDING;18.05.2016;1.1;;;19.2;4.8
GME00132274;PIDING;19.05.2016;14.0;;;13.4;7.2
GME00132274;PIDING;20.05.2016;1.7;;;16.1;5.0
GME00132274;PIDING;21.05.2016;0.0;;;23.5;2.8
GME00132274;PIDING;22.05.2016;0.0;;;30.3;5.7
GME00132274;PIDING;23.05.2016;14.4;;;20.4;7.4
GME00132274;PIDING;24.05.2016;3.0;;;11.0;7.5
GME00132274;PIDING;25.05.2016;0.0;;;19.5;7.0
GME00132274;PIDING;26.05.2016;0.1;;;24.4;4.9
GME00132274;PIDING;27.05.2016;1.1;;;27.2;8.9
GME00132274;PIDING;28.05.2016;1.4;;;26.0;10.8
GME00132274;PIDING;29.05.2016;4.0;;;27.2;10.2
GME00132274;PIDING;30.05.2016;21.7;;;20.0;11.5
GME00132274;PIDING;31.05.2016;38.6;;;16.1;12.0
GME00132274;PIDING;01.06.2016;12.9;;;14.0;11.1
GME00132274;PIDING;02.06.2016;2.2;;;20.2;10.4
GME00132274;PIDING;03.06.2016;11.1;;;21.0;11.5
GME00132274;PIDING;04.06.2016;8.0;;;21.9;12.9
GME00132274;PIDING;05.06.2016;25.6;;;20.0;13.3
GME00132274;PIDING;06.06.2016;0.0;;;25.6;11.2
GME00132274;PIDING;07.06.2016;0.0;;;25.8;9.2
GME00132274;PIDING;08.06.2016;14.7;;;23.5;9.1
GME00132274;PIDING;09.06.2016;21.9;;;16.9;12.8
GME00132274;PIDING;10.06.2016;0.0;;;23.2;9.3
GME00132274;PIDING;11.06.2016;4.7;;;18.2;8.8
GME00132274;PIDING;12.06.2016;11.4;;;21.9;12.5
GME00132274;PIDING;13.06.2016;9.8;;;20.4;12.9
GME00132274;PIDING;14.06.2016;24.6;;;20.6;12.4
GME00132274;PIDING;15.06.2016;1.6;;;22.0;10.9
GME00132274;PIDING;16.06.2016;9.3;;;27.3;11.6
GME00132274;PIDING;17.06.2016;0.8;;;19.7;11.0
GME00132274;PIDING;18.06.2016;2.7;;;22.0;7.8
GME00132274;PIDING;19.06.2016;10.3;;;16.8;12.5
GME00132274;PIDING;20.06.2016;8.2;;;21.3;10.0
GME00132274;PIDING;21.06.2016;0.2;;;22.6;10.5
GME00132274;PIDING;22.06.2016;0.0;;;28.3;14.8
GME00132274;PIDING;23.06.2016;0.0;;;30.8;12.4
GME00132274;PIDING;24.06.2016;0.0;;;32.0;13.7
GME00132274;PIDING;25.06.2016;21.8;;;29.9;16.2
GME00132274;PIDING;26.06.2016;11.0;;;18.8;12.9
GME00132274;PIDING;27.06.2016;0.1;;;22.0;12.7
GME00132274;PIDING;28.06.2016;0.0;;;25.7;11.7
GME00132274;PIDING;29.06.2016;15.7;;;26.7;11.2
GME00132274;PIDING;30.06.2016;1.5;;;23.4;14.9
GME00132274;PIDING;01.07.2016;0.0;;;28.1;15.5
GME00132274;PIDING;02.07.2016;15.3;;;27.5;12.1
GME00132274;PIDING;03.07.2016;0.0;;;21.4;11.7
GME00132274;PIDING;04.07.2016;0.0;;;24.6;12.6
GME00132274;PIDING;05.07.2016;6.2;;;27.6;10.4
GME00132274;PIDING;06.07.2016;0.1;;;22.6;9.9
GME00132274;PIDING;07.07.2016;0.0;;;24.6;9.7
GME00132274;PIDING;08.07.2016;0.2;;;29.3;9.3
GME00132274;PIDING;09.07.2016;0.0;;;26.7;14.7
GME00132274;PIDING;10.07.2016;0.0;;;31.7;11.9
GME00132274;PIDING;11.07.2016;21.6;;;32.2;18.2
GME00132274;PIDING;12.07.2016;29.0;;;23.7;13.6
GME00132274;PIDING;13.07.2016;20.3;;;18.7;10.7
GME00132274;PIDING;14.07.2016;11.1;;;14.0;8.8
GME00132274;PIDING;15.07.2016;0.1;;;17.8;9.5
GME00132274;PIDING;16.07.2016;2.6;;;19.2;10.7
GME00132274;PIDING;17.07.2016;2.4;;;19.4;11.5
GME00132274;PIDING;18.07.2016;0.0;;;27.2;14.1
GME00132274;PIDING;19.07.2016;0.0;;;28.9;12.2
GME00132274;PIDING;20.07.2016;0.0;;;29.6;11.2
GME00132274;PIDING;21.07.2016;0.6;;;28.2;11.9
GME00132274;PIDING;22.07.2016;1.4;;;27.5;15.3
GME00132274;PIDING;23.07.2016;4.8;;;27.1;15.8
GME00132274;PIDING;24.07.2016;0.0;;;27.9;17.1
GME00132274;PIDING;25.07.2016;18.2;;;24.1;17.0
GME00132274;PIDING;26.07.2016;0.0;;;26.5;15.7
GME00132274;PIDING;27.07.2016;21.4;;;26.7;15.1
GME00132274;PIDING;28.07.2016;0.2;;;24.1;14.2
GME00132274;PIDING;29.07.2016;0.5;;;25.2;13.4
GME00132274;PIDING;30.07.2016;0.0;;;29.8;13.0
GME00132274;PIDING;31.07.2016;3.8;;;25.3;15.2
GME00132274;PIDING;01.08.2016;0.0;;;22.3;10.8
GME00132274;PIDING;02.08.2016;0.1;;;24.7;9.4
GME00132274;PIDING;03.08.2016;0.0;;;28.7;15.0
GME00132274;PIDING;04.08.2016;2.6;;;29.8;16.3
GME00132274;PIDING;05.08.2016;27.2;;;19.0;12.0
GME00132274;PIDING;06.08.2016;0.4;;;20.7;11.9
GME00132274;PIDING;07.08.2016;0.0;;;24.4;10.3
GME00132274;PIDING;08.08.2016;0.5;;;28.3;9.1
GME00132274;PIDING;09.08.2016;34.3;;;17.1;11.5
GME00132274;PIDING;10.08.2016;8.8;;;13.5;8.5
GME00132274;PIDING;11.08.2016;0.6;;;18.1;7.4
GME00132274;PIDING;12.08.2016;1.1;;;15.1;8.0
GME00132274;PIDING;13.08.2016;0.0;;;26.1;12.2
GME00132274;PIDING;14.08.2016;0.0;;;28.2;10.4
GME00132274;PIDING;15.08.2016;0.0;;;24.7;13.2
GME00132274;PIDING;16.08.2016;0.0;;;27.1;10.9
GME00132274;PIDING;17.08.2016;1.2;;;24.5;12.8
GME00132274;PIDING;18.08.2016;8.6;;;23.1;11.2
GME00132274;PIDING;19.08.2016;0.1;;;24.2;12.2
GME00132274;PIDING;20.08.2016;22.3;;;28.9;12.7
GME00132274;PIDING;21.08.2016;3.9;;;18.5;11.6
GME00132274;PIDING;22.08.2016;0.0;;;20.3;9.6
GME00132274;PIDING;23.08.2016;0.0;;;25.2;8.5
GME00132274;PIDING;24.08.2016;0.0;;;26.8;8.9
GME00132274;PIDING;25.08.2016;0.0;;;28.2;9.9
GME00132274;PIDING;26.08.2016;0.0;;;30.2;11.0
GME00132274;PIDING;27.08.2016;0.0;;;30.9;13.6
GME00132274;PIDING;28.08.2016;0.0;;;31.2;14.5
GME00132274;PIDING;29.08.2016;8.8;;;23.7;15.9
GME00132274;PIDING;30.08.2016;0.0;;;24.2;12.2
GME00132274;PIDING;31.08.2016;0.0;;;26.0;10.1
GME00132274;PIDING;01.09.2016;0.0;;;24.6;12.9
GME00132274;PIDING;02.09.2016;0.0;;;24.8;11.6
GME00132274;PIDING;03.09.2016;0.0;;;26.2;11.2
GME00132274;PIDING;04.09.2016;21.0;;;28.2;11.6
GME00132274;PIDING;05.09.2016;5.4;;;20.0;12.7
GME00132274;PIDING;06.09.2016;0.7;;;18.0;12.9
GME00132274;PIDING;07.09.2016;0.0;;;25.4;10.2
GME00132274;PIDING;08.09.2016;0.0;;;27.4;7.6
GME00132274;PIDING;09.09.2016;0.0;;;27.5;11.9
GME00132274;PIDING;10.09.2016;0.0;;;26.6;11.4
GME00132274;PIDING;11.09.2016;0.0;;;26.8;11.8
GME00132274;PIDING;12.09.2016;0.0;;;27.4;11.1
GME00132274;PIDING;13.09.2016;0.0;;;28.5;11.0
GME00132274;PIDING;14.09.2016;0.0;;;28.0;10.3
GME00132274;PIDING;15.09.2016;0.0;;;29.2;9.6
GME00132274;PIDING;16.09.2016;23.2;;;23.5;10.8
GME00132274;PIDING;17.09.2016;15.1;;;15.5;11.9
GME00132274;PIDING;18.09.2016;8.1;;;17.2;11.8
GME00132274;PIDING;19.09.2016;13.3;;;14.5;11.5
GME00132274;PIDING;20.09.2016;0.7;;;12.8;9.4
GME00132274;PIDING;21.09.2016;0.0;;;16.8;5.5
GME00132274;PIDING;22.09.2016;0.0;;;19.4;4.3
GME00132274;PIDING;23.09.2016;0.0;;;19.1;3.7
GME00132274;PIDING;24.09.2016;0.0;;;21.5;5.5
GME00132274;PIDING;25.09.2016;0.0;;;21.8;3.9
GME00132274;PIDING;26.09.2016;0.0;;;22.5;5.7
GME00132274;PIDING;27.09.2016;0.0;;;21.4;5.5
GME00132274;PIDING;28.09.2016;0.0;;;22.0;4.2
GME00132274;PIDING;29.09.2016;0.0;;;24.4;6.4
GME00132274;PIDING;30.09.2016;0.0;;;24.1;5.7
GME00132274;PIDING;01.10.2016;0.0;0.0;;22.8;5.7
GME00132274;PIDING;02.10.2016;8.6;0.0;;16.9;10.0
GME00132274;PIDING;03.10.2016;9.9;0.0;;15.5;8.2
GME00132274;PIDING;04.10.2016;10.0;0.0;;10.5;7.3
GME00132274;PIDING;05.10.2016;0.1;0.0;;10.5;2.8
GME00132274;PIDING;06.10.2016;0.4;0.0;;8.6;5.4
GME00132274;PIDING;07.10.2016;3.1;0.0;;9.8;6.4
GME00132274;PIDING;08.10.2016;4.3;0.0;;9.6;5.2
GME00132274;PIDING;09.10.2016;0.0;0.0;;12.3;2.7
GME00132274;PIDING;10.10.2016;0.0;0.0;;9.2;1.7
GME00132274;PIDING;11.10.2016;11.5;0.0;;9.0;0.8
GME00132274;PIDING;12.10.2016;2.1;0.0;;7.3;0.8
GME00132274;PIDING;13.10.2016;0.0;0.0;;11.0;0.4
GME00132274;PIDING;14.10.2016;0.0;0.0;;14.9;0.2
GME00132274;PIDING;15.10.2016;0.0;0.0;;20.4;7.2
GME00132274;PIDING;16.10.2016;0.0;0.0;;19.7;3.6
GME00132274;PIDING;17.10.2016;17.2;0.0;;16.2;3.9
GME00132274;PIDING;18.10.2016;8.6;0.0;;12.7;8.4
GME00132274;PIDING;19.10.2016;14.3;0.0;;10.3;7.3
GME00132274;PIDING;20.10.2016;0.0;0.0;;10.5;-0.1
GME00132274;PIDING;21.10.2016;1.7;0.0;;9.2;-1.0
GME00132274;PIDING;22.10.2016;0.0;0.0;;12.1;-1.1
GME00132274;PIDING;23.10.2016;0.6;0.0;;15.1;-1.6
GME00132274;PIDING;24.10.2016;0.0;0.0;;19.4;3.1
GME00132274;PIDING;25.10.2016;14.5;0.0;;17.1;6.1
GME00132274;PIDING;26.10.2016;0.0;0.0;;13.0;7.8
GME00132274;PIDING;27.10.2016;0.0;0.0;;12.3;1.9
GME00132274;PIDING;28.10.2016;0.0;0.0;;15.0;-0.3
GME00132274;PIDING;29.10.2016;0.0;0.0;;12.1;4.1
GME00132274;PIDING;30.10.2016;0.0;0.0;;9.7;1.9
GME00132274;PIDING;31.10.2016;0.0;0.0;;12.7;1.1
GME00132274;PIDING;01.11.2016;0.0;0.0;;14.5;-0.2
GME00132274;PIDING;02.11.2016;8.4;0.0;;12.0;0.8
GME00132274;PIDING;03.11.2016;0.0;0.0;;7.9;-2.4
GME00132274;PIDING;04.11.2016;0.0;0.0;;9.3;-4.2
GME00132274;PIDING;05.11.2016;8.8;0.0;;11.9;-0.6
GME00132274;PIDING;06.11.2016;29.3;0.0;;7.6;0.3
GME00132274;PIDING;07.11.2016;1.6;0.0;;3.4;-0.4
GME00132274;PIDING;08.11.2016;0.7;0.0;;3.7;-2.7
GME00132274;PIDING;09.11.2016;2.5;20.0;;5.9;-2.5
GME00132274;PIDING;10.11.2016;1.5;0.0;;7.6;0.8
GME00132274;PIDING;11.11.2016;0.9;0.0;;6.5;1.2
GME00132274;PIDING;12.11.2016;0.5;0.0;;3.3;-2.0
GME00132274;PIDING;13.11.2016;0.0;0.0;;2.6;-0.8
GME00132274;PIDING;14.11.2016;0.0;0.0;;2.3;-1.3
GME00132274;PIDING;15.11.2016;0.3;0.0;;5.5;-1.5
GME00132274;PIDING;16.11.2016;4.7;0.0;;8.1;4.5
GME00132274;PIDING;17.11.2016;0.0;0.0;;10.9;1.0
GME00132274;PIDING;18.11.2016;0.0;0.0;;15.8;-0.5
GME00132274;PIDING;19.11.2016;1.3;0.0;;8.4;-1.3
GME00132274;PIDING;20.11.2016;0.0;0.0;;14.3;-2.6
GME00132274;PIDING;21.11.2016;0.0;0.0;;18.8;-0.9
GME00132274;PIDING;22.11.2016;0.0;0.0;;21.2;3.3
GME00132274;PIDING;23.11.2016;0.0;0.0;;14.4;0.8
GME00132274;PIDING;24.11.2016;0.0;0.0;;6.5;-0.2
GME00132274;PIDING;25.11.2016;0.0;0.0;;7.0;5.1
GME00132274;PIDING;26.11.2016;0.5;0.0;;5.6;4.9
GME00132274;PIDING;27.11.2016;2.4;0.0;;7.3;2.7
GME00132274;PIDING;28.11.2016;0.0;0.0;;2.9;-6.2
GME00132274;PIDING;29.11.2016;0.0;0.0;;0.4;-8.4
GME00132274;PIDING;30.11.2016;0.0;0.0;;6.4;-8.9
GME00132274;PIDING;01.12.2016;0.3;0.0;;7.7;-1.7
GME00132274;PIDING;02.12.2016;2.6;0.0;;6.8;1.2
GME00132274;PIDING;03.12.2016;0.0;0.0;;2.3;-0.3
GME00132274;PIDING;04.12.2016;0.0;0.0;;0.1;-1.7
GME00132274;PIDING;05.12.2016;0.0;0.0;;0.2;-5.1
GME00132274;PIDING;06.12.2016;0.0;0.0;;3.5;-6.7
GME00132274;PIDING;07.12.2016;0.0;0.0;;-1.6;-4.5
GME00132274;PIDING;08.12.2016;0.0;0.0;;4.7;-6.4
GME00132274;PIDING;09.12.2016;0.0;0.0;;9.2;-6.4
GME00132274;PIDING;10.12.2016;0.0;0.0;;9.7;-5.2
GME00132274;PIDING;11.12.2016;7.5;0.0;;10.4;-6.6
GME00132274;PIDING;12.12.2016;1.1;0.0;;5.6;-0.2
GME00132274;PIDING;13.12.2016;0.0;0.0;;5.4;-4.7
GME00132274;PIDING;14.12.2016;0.0;0.0;;6.4;-0.2
GME00132274;PIDING;15.12.2016;0.0;0.0;;5.7;-2.8
GME00132274;PIDING;16.12.2016;0.0;0.0;;2.8;-4.2
GME00132274;PIDING;17.12.2016;0.0;0.0;;0.4;-5.8
GME00132274;PIDING;18.12.2016;2.3;0.0;;2.0;-2.4
GME00132274;PIDING;19.12.2016;0.0;10.0;;1.1;-2.6
GME00132274;PIDING;20.12.2016;0.0;0.0;;0.0;-4.3
GME00132274;PIDING;21.12.2016;0.0;0.0;;-1.8;-3.2
GME00132274;PIDING;22.12.2016;0.0;0.0;;-0.8;-4.6
GME00132274;PIDING;23.12.2016;0.0;0.0;;4.2;-6.6
GME00132274;PIDING;24.12.2016;9.8;0.0;;8.3;-1.2
GME00132274;PIDING;25.12.2016;1.8;0.0;;12.3;4.9
GME00132274;PIDING;26.12.2016;2.9;0.0;;12.2;4.3
GME00132274;PIDING;27.12.2016;0.6;0.0;;6.2;2.7
GME00132274;PIDING;28.12.2016;0.3;0.0;;5.1;2.1
GME00132274;PIDING;29.12.2016;0.0;0.0;;5.4;-6.2
GME00132274;PIDING;30.12.2016;0.0;0.0;;3.1;-8.2
GME00132274;PIDING;31.12.2016;0.0;0.0;;2.3;-9.4
GME00132274;PIDING;01.01.2017;0.0;0.0;;4.8;-10.3
GME00132274;PIDING;02.01.2017;1.9;0.0;;1.1;-9.4
GME00132274;PIDING;03.01.2017;0.0;30.0;;2.4;-5.9
GME00132274;PIDING;04.01.2017;10.0;10.0;;2.8;-2.8
GME00132274;PIDING;05.01.2017;3.1;80.0;;0.9;-6.0
GME00132274;PIDING;06.01.2017;0.0;150.0;;-6.0;-20.6
GME00132274;PIDING;07.01.2017;6.7;130.0;;-6.5;-23.3
GME00132274;PIDING;08.01.2017;5.4;250.0;;-1.5;-6.5
GME00132274;PIDING;09.01.2017;0.0;340.0;;-0.4;-3.6
GME00132274;PIDING;10.01.2017;0.7;290.0;;-2.8;-14.3
GME00132274;PIDING;11.01.2017;14.5;260.0;;5.2;-6.2
GME00132274;PIDING;12.01.2017;4.5;160.0;;6.1;0.3
GME00132274;PIDING;13.01.2017;1.1;100.0;;5.7;-1.2
GME00132274;PIDING;14.01.2017;3.8;110.0;;1.4;-4.8
GME00132274;PIDING;15.01.2017;2.3;210.0;;0.4;-5.2
GME00132274;PIDING;16.01.2017;5.7;260.0;;-2.4;-5.9
GME00132274;PIDING;17.01.2017;0.7;360.0;;-3.2;-11.5
GME00132274;PIDING;18.01.2017;0.0;320.0;;-2.7;-15.8
GME00132274;PIDING;19.01.2017;0.0;270.0;;-3.8;-17.5
GME00132274;PIDING;20.01.2017;0.0;270.0;;-3.9;-19.3
GME00132274;PIDING;21.01.2017;0.0;250.0;;-4.7;-17.4
GME00132274;PIDING;22.01.2017;0.0;240.0;;-5.4;-16.7
GME00132274;PIDING;23.01.2017;0.0;240.0;;-3.9;-19.1
GME00132274;PIDING;24.01.2017;0.0;230.0;;-7.6;-13.8
GME00132274;PIDING;25.01.2017;0.0;230.0;;-4.5;-8.9
GME00132274;PIDING;26.01.2017;0.0;220.0;;-1.7;-16.2
GME00132274;PIDING;27.01.2017;0.0;220.0;;2.0;-16.9
GME00132274;PIDING;28.01.2017;0.0;220.0;;-0.1;-17.1
GME00132274;PIDING;29.01.2017;0.0;220.0;;2.8;-16.1
GME00132274;PIDING;30.01.2017;2.6;220.0;;4.7;-13.6
GME00132274;PIDING;31.01.2017;12.7;200.0;;3.7;0.2
GME00132274;PIDING;01.02.2017;1.8;170.0;;3.2;0.1
GME00132274;PIDING;02.02.2017;0.0;150.0;;7.2;-1.8
GME00132274;PIDING;03.02.2017;0.1;140.0;;6.9;-2.1
GME00132274;PIDING;04.02.2017;0.7;130.0;;8.4;0.2
GME00132274;PIDING;05.02.2017;0.0;110.0;;7.8;-2.7
GME00132274;PIDING;06.02.2017;4.0;110.0;;1.5;-0.9
GME00132274;PIDING;07.02.2017;0.0;100.0;;4.6;-2.6
GME00132274;PIDING;08.02.2017;0.0;100.0;;2.5;-3.9
GME00132274;PIDING;09.02.2017;0.0;100.0;;-0.3;-5.2
GME00132274;PIDING;10.02.2017;0.0;100.0;;0.9;-4.2
GME00132274;PIDING;11.02.2017;0.0;90.0;;5.3;-5.8
GME00132274;PIDING;12.02.2017;0.0;80.0;;3.6;-4.1
GME00132274;PIDING;13.02.2017;0.0;80.0;;2.1;-6.0
GME00132274;PIDING;14.02.2017;0.0;80.0;;7.4;-7.9
GME00132274;PIDING;15.02.2017;0.0;70.0;;10.5;-7.1
GME00132274;PIDING;16.02.2017;0.1;0.0;;12.1;-4.8
GME00132274;PIDING;17.02.2017;8.8;0.0;;4.4;-3.0
GME00132274;PIDING;18.02.2017;0.1;0.0;;5.8;-0.3
GME00132274;PIDING;19.02.2017;1.2;0.0;;9.0;-4.6
GME00132274;PIDING;20.02.2017;1.2;0.0;;9.7;0.1
GME00132274;PIDING;21.02.2017;18.4;0.0;;10.7;3.9
GME00132274;PIDING;22.02.2017;0.0;0.0;;14.4;6.4
GME00132274;PIDING;23.02.2017;4.4;0.0;;20.7;3.8
GME00132274;PIDING;24.02.2017;1.8;0.0;;13.1;0.5
GME00132274;PIDING;25.02.2017;0.0;0.0;;8.8;-3.2
GME00132274;PIDING;26.02.2017;0.0;0.0;;11.0;-3.8
GME00132274;PIDING;27.02.2017;0.0;0.0;;14.3;-2.5
GME00132274;PIDING;28.02.2017;5.3;0.0;;8.7;-1.1
GME00132274;PIDING;01.03.2017;8.1;0.0;;9.1;2.4
GME00132274;PIDING;02.03.2017;3.2;0.0;;10.2;-2.3
GME00132274;PIDING;03.03.2017;0.0;0.0;;15.2;-4.3
GME00132274;PIDING;04.03.2017;0.0;0.0;;19.4;0.9
GME00132274;PIDING;05.03.2017;0.4;0.0;;10.7;-0.2
GME00132274;PIDING;06.03.2017;4.4;0.0;;10.5;1.4
GME00132274;PIDING;07.03.2017;0.6;0.0;;7.8;3.3
GME00132274;PIDING;08.03.2017;10.1;0.0;;9.7;1.5
GME00132274;PIDING;09.03.2017;10.8;0.0;;10.7;5.2
GME00132274;PIDING;10.03.2017;0.0;0.0;;10.0;1.8
GME00132274;PIDING;11.03.2017;0.0;0.0;;12.1;-3.0
GME00132274;PIDING;12.03.2017;0.0;0.0;;10.5;-4.2
GME00132274;PIDING;13.03.2017;0.0;0.0;;11.4;-5.3
GME00132274;PIDING;14.03.2017;0.0;0.0;;12.6;-1.8
GME00132274;PIDING;15.03.2017;0.0;0.0;;14.6;-1.6
GME00132274;PIDING;16.03.2017;0.0;0.0;;15.3;-1.1
GME00132274;PIDING;17.03.2017;6.2;0.0;;19.9;-1.9
GME00132274;PIDING;18.03.2017;51.6;0.0;;11.1;6.2
